country,code,year,GDP,population,malePopulation,femalePopulation,totalRate,maleRate,femaleRate,5-14,15-24,25-34,35-54,55-74,75+,male_5-14,male_15-24,male_25-34,male_35-54,male_55-74,male_75+,female_5-14,female_15-24,female_25-34,female_35-54,female_55-74,female_75+
Guatemala,GTM,1990,0.010726891458034515,0.03325122594833374,0.033852193504571915,0.03268413990736008,0.06357835978269577,0.06536377221345901,0.048603177070617676,0.06703262031078339,0.07711081951856613,0.1126595139503479,0.08100982755422592,0.04186137765645981,0.06243642047047615,0.04792332276701927,0.07388485223054886,0.12644214928150177,0.0868794322013855,0.043244052678346634,0.06373333930969238,0.0517241396009922,0.045209456235170364,0.053937431424856186,0.0597853846848011,0.014371813274919987,0.0
Guyana,GUY,1990,0.0,0.0026719924062490463,0.0027137489523738623,0.002632589777931571,0.421146035194397,0.3770432770252228,0.5271371603012085,1.0,0.581619381904602,0.5521174073219299,0.31966087222099304,0.5324283242225647,0.1509501039981842,0.7156549096107483,0.4423266053199768,0.5855940580368042,0.30673760175704956,0.43019601702690125,0.16300000250339508,0.7724137902259827,0.588137686252594,0.33764833211898804,0.32396525144577026,0.5456653237342834,0.0
Iceland,ISL,1990,0.7365155816078186,0.0008446670253761113,0.0008788621635176241,0.0008123998413793743,0.5301324129104614,0.5677668452262878,0.3002763092517853,0.0,0.833670973777771,0.5977545380592346,0.4451970160007477,0.5830967426300049,0.0,0.0,0.918255090713501,0.6465544104576111,0.39671987295150757,0.6763429641723633,0.0,0.0,0.20033180713653564,0.2556633949279785,0.5360245108604431,0.0,0.0
Ireland,IRL,1990,0.40549856424331665,0.013852626085281372,0.01421857438981533,0.013507310301065445,0.3203248083591461,0.296160489320755,0.358858197927475,0.2637133300304413,0.29745036363601685,0.38217049837112427,0.3379523456096649,0.4028441607952118,0.09807006269693375,0.36741212010383606,0.2794262170791626,0.335671991109848,0.3092494010925293,0.35478076338768005,0.09833333641290665,0.0,0.170883446931839,0.45253506302833557,0.3786407709121704,0.3444598913192749,0.03139910474419594
Israel,ISR,1990,0.3746415078639984,0.01790676638484001,0.018314555287361145,0.017521968111395836,0.22616569697856903,0.20205439627170563,0.2807800769805908,0.09371344745159149,0.16006134450435638,0.23713578283786774,0.20071423053741455,0.3552611470222473,0.3257618546485901,0.1309904158115387,0.13165651261806488,0.22263798117637634,0.1872044950723648,0.3030076324939728,0.24166665971279144,0.0,0.13521359860897064,0.22707657516002655,0.22687788307666779,0.3514139950275421,0.18793289363384247
Italy,ITA,1990,0.5753639936447144,0.23831875622272491,0.23781150579452515,0.2387973666191101,0.24823184311389923,0.22689326107501984,0.3022010922431946,0.11389552056789398,0.1270316243171692,0.16586506366729736,0.17724797129631042,0.33009761571884155,0.3431505560874939,0.10223641246557236,0.11554333567619324,0.1541939526796341,0.16046099364757538,0.27846774458885193,0.33526667952537537,0.062068965286016464,0.08295313268899918,0.16235166788101196,0.21461419761180878,0.33565136790275574,0.146221324801445
Jamaica,JAM,1990,0.042686961591243744,0.009098834358155727,0.00920611247420311,0.008997603319585323,0.00435279868543148,0.005432622041553259,0.0,0.0,0.012751498259603977,0.0,0.006004646886140108,0.0,0.0,0.0,0.015720181167125702,0.0,0.007683214731514454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Japan,JPN,1990,0.726395308971405,0.5054618716239929,0.5098735094070435,0.5012989044189453,0.5320033431053162,0.4076210856437683,0.9145408868789673,0.1318802386522293,0.2234783172607422,0.35221776366233826,0.4521711468696594,0.7113887071609497,0.7640657424926758,0.11821085959672928,0.18019257485866547,0.2874961197376251,0.3894799053668976,0.5080053806304932,0.4195999801158905,0.07586206495761871,0.19701367616653442,0.4848974943161011,0.609095573425293,0.9601297974586487,0.7472679615020752
Kazakhstan,KAZ,1990,0.033531878143548965,0.06408856809139252,0.06363732367753983,0.06451435387134552,0.6638609766960144,0.6366277933120728,0.7122708559036255,0.7983452081680298,0.6291331648826599,0.6209298372268677,0.7591481804847717,0.8166587948799133,0.6015340685844421,0.9968050122261047,0.5169974565505981,0.6449953317642212,0.7876773476600647,0.7541523575782776,0.5348666906356812,0.14482757449150085,0.5267523527145386,0.385652631521225,0.6228921413421631,0.8215113282203674,0.449438214302063
Kyrgyzstan,KGZ,1990,0.002978160046041012,0.01608520932495594,0.016106201335787773,0.01606539636850357,0.4525519907474518,0.41722413897514343,0.5354416966438293,0.8816881775856018,0.343127965927124,0.4410392642021179,0.6048753261566162,0.6740833520889282,0.4833333194255829,1.0,0.2650815546512604,0.44075462222099304,0.6211584210395813,0.5814753770828247,0.37040001153945923,0.27586206793785095,0.32973867654800415,0.34681767225265503,0.49923354387283325,0.7273991703987122,0.3860242962837219
Luxembourg,LUX,1990,1.0,0.001390525489114225,0.0014002666575834155,0.0013813333353027701,0.5859972834587097,0.5088674426078796,0.7993754148483276,0.0,0.37834227085113525,0.4296531677246094,0.5858281254768372,0.6299237012863159,0.4885057508945465,0.0,0.45529574155807495,0.4226691722869873,0.43942078948020935,0.5542421340942383,0.3463333249092102,0.0,0.0,0.3338727056980133,1.0,0.5915623903274536,0.39726024866104126
Malta,MLT,1990,0.1977994740009308,0.0012539521558210254,0.001275738701224327,0.0012333937920629978,0.07555277645587921,0.0940890982747078,0.0,0.0,0.1283978372812271,0.045767247676849365,0.09817617386579514,0.04806322976946831,0.0,0.0,0.1534682661294937,0.05456813424825668,0.12470448762178421,0.05985335633158684,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mauritius,MUS,1990,0.061024706810712814,0.003923221491277218,0.0040189353749156,0.0038329041562974453,0.48297059535980225,0.36896950006484985,0.8269323110580444,0.8443059325218201,0.6746680736541748,0.5766860842704773,0.43378353118896484,0.44878143072128296,0.0,0.29392969608306885,0.35900965332984924,0.41315871477127075,0.45227542519569397,0.39937153458595276,0.0,1.0,1.0,1.0,0.35360246896743774,0.35790449380874634,0.0
Mexico,MEX,1990,0.0823957622051239,0.3176756501197815,0.3257192075252533,0.310085654258728,0.08149205893278122,0.08583948761224747,0.05299624428153038,0.1101611852645874,0.09930646419525146,0.08893171697854996,0.08443225175142288,0.11838417500257492,0.11433751881122589,0.12460062652826309,0.09766162186861038,0.09510445594787598,0.09485815465450287,0.1237468272447586,0.11860000342130661,0.03448275849223137,0.05060141161084175,0.048004310578107834,0.0419008694589138,0.05146036297082901,0.01185162365436554
Netherlands,NLD,1990,0.6016435027122498,0.060784708708524704,0.06174252927303314,0.05988088622689247,0.3199158310890198,0.24922938644886017,0.5328237414360046,0.174886554479599,0.18930570781230927,0.2974635362625122,0.2959313988685608,0.3493833839893341,0.30426689982414246,0.17571884393692017,0.1611318439245224,0.24711568653583527,0.23034870624542236,0.23701930046081543,0.2269333451986313,0.079310342669487,0.14807133376598358,0.3894282281398773,0.47572818398475647,0.5025498270988464,0.22979836165905
New Zealand,NZL,1990,0.38955989480018616,0.013267187401652336,0.013418549671769142,0.013124357908964157,0.4553825259208679,0.4535331726074219,0.4092264771461487,0.17666864395141602,0.7377965450286865,0.43283647298812866,0.3708503246307373,0.39480510354042053,0.2523086965084076,0.24920125305652618,0.7689133882522583,0.4172123670578003,0.35919028520584106,0.35777345299720764,0.25,0.0,0.28287017345428467,0.40345197916030884,0.3628002107143402,0.30134445428848267,0.09665999561548233
Norway,NOR,1990,0.8171464800834656,0.017059490084648132,0.017335355281829834,0.01679917797446251,0.5143831968307495,0.4732676148414612,0.5959309339523315,0.34178900718688965,0.45930248498916626,0.4430975317955017,0.48863768577575684,0.6150904893875122,0.23231817781925201,0.4760383367538452,0.43505600094795227,0.43592140078544617,0.4298167824745178,0.5112972855567932,0.20586666464805603,0.0,0.26005804538726807,0.32847896218299866,0.6065406203269958,0.6212331652641296,0.12236416339874268
Paraguay,PRY,1990,0.02738252840936184,0.015315043739974499,0.015933331102132797,0.014731615781784058,0.08597978949546814,0.05165870860219002,0.1984214186668396,0.1648501604795456,0.18566028773784637,0.07522167265415192,0.054084207862615585,0.08848973363637924,0.10032694786787033,0.0,0.11043427139520645,0.05020268261432648,0.03723404183983803,0.041298817843198776,0.08313333243131638,0.2586206793785095,0.24968892335891724,0.142934188246727,0.10475216805934906,0.17941585183143616,0.04740649461746216
Poland,POL,1990,0.034993380308151245,0.15277816355228424,0.15271058678627014,0.15284191071987152,0.4370059669017792,0.45423516631126404,0.33976614475250244,0.27006569504737854,0.30726996064186096,0.4487496614456177,0.4877072870731354,0.5094624757766724,0.19810977578163147,0.3130990266799927,0.3177441656589508,0.4745868444442749,0.5177305340766907,0.49977555871009827,0.18173334002494812,0.07586206495761871,0.11489008367061615,0.23139157891273499,0.3352069556713104,0.37644878029823303,0.11374480277299881
Portugal,PRT,1990,0.21368299424648285,0.04080548137426376,0.040368083864450455,0.04121821001172066,0.28554198145866394,0.26884061098098755,0.32580360770225525,0.1515616923570633,0.17095941305160522,0.2355649173259735,0.19980517029762268,0.38140177726745605,0.4400510787963867,0.21086262166500092,0.14835920929908752,0.23199251294136047,0.19030733406543732,0.355977863073349,0.3789333403110504,0.0,0.1294068843126297,0.1990291178226471,0.22227899730205536,0.30227166414260864,0.2451900839805603
Puerto Rico,PRI,1990,0.24666336178779602,0.013765636831521988,0.01372762955725193,0.013801498338580132,0.35803091526031494,0.40679657459259033,0.16083766520023346,0.2044481784105301,0.1935252994298935,0.3516686260700226,0.3903737962245941,0.5555883646011353,0.3685636818408966,0.1916932910680771,0.20436234772205353,0.3911755681037903,0.4732564687728882,0.6093071699142456,0.4025333523750305,0.1068965494632721,0.06553297489881516,0.16235166788101196,0.15993869304656982,0.20074176788330078,0.0
"Korea, Republic of",KOR,1990,0.17783476412296295,0.17202326655387878,0.17753374576568604,0.16682347655296326,0.2467224895954132,0.20986312627792358,0.34071609377861023,0.22933503985404968,0.25955063104629517,0.2502622604370117,0.23678040504455566,0.31453168392181396,0.23079906404018402,0.20766772329807281,0.20947140455245972,0.2008107304573059,0.2183806151151657,0.28325602412223816,0.18173334002494812,0.12758620083332062,0.22646205127239227,0.3538295328617096,0.2585590183734894,0.29531756043434143,0.1777743548154831
Romania,ROU,1990,0.03350430354475975,0.09291685372591019,0.0941547155380249,0.09174876660108566,0.30035942792892456,0.2740831673145294,0.3577522933483124,0.2684312164783478,0.20368725061416626,0.2201598584651947,0.3156784474849701,0.39967644214630127,0.24163931608200073,0.3226836919784546,0.1768520325422287,0.20704707503318787,0.3119089901447296,0.3332335650920868,0.17126667499542236,0.05862068757414818,0.15180422365665436,0.20226536691188812,0.2922841012477875,0.415391743183136,0.1739264279603958
Russian Federation,RUS,1990,0.08774542063474655,0.593089759349823,0.5677306056022644,0.6170189380645752,0.8847219347953796,0.9052489995956421,0.8377498984336853,0.6214035153388977,0.5690311193466187,0.8064335584640503,0.9265033006668091,1.0,0.6762815713882446,0.7284344434738159,0.5614069700241089,0.8581228852272034,1.0,1.0,0.6587333083152771,0.16206896305084229,0.2754043936729431,0.40237322449684143,0.6387327909469604,0.9142327308654785,0.5105432868003845
Saint Kitts and Nevis,KNA,1990,0.13048753142356873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,LCA,1990,0.09397749602794647,0.00035420776112005115,0.0003621162904892117,0.0003467451024334878,0.07695555686950684,0.06409739702939987,0.11391696333885193,0.0,0.1151539757847786,0.25005024671554565,0.0,0.0,0.0,0.0,0.14462566375732422,0.1563766747713089,0.0,0.0,0.0,0.0,0.0,0.5140237212181091,0.0,0.0,0.0
Singapore,SGP,1990,0.38015663623809814,0.010754933580756187,0.01121288351714611,0.010322803631424904,0.43577003479003906,0.2998020648956299,0.862227201461792,0.33189311623573303,0.331284761428833,0.39072632789611816,0.35023581981658936,0.607999861240387,1.0,0.30670925974845886,0.2572214603424072,0.24430932104587555,0.25916075706481934,0.41418522596359253,0.5255999565124512,0.17586205899715424,0.3127332925796509,0.801510214805603,0.6142054200172424,0.85071861743927,1.0
Spain,ESP,1990,0.38357600569725037,0.1601574718952179,0.16141767799854279,0.15896829962730408,0.24652837216854095,0.2242811918258667,0.29881203174591064,0.20025622844696045,0.1426015943288803,0.17534790933132172,0.16916710138320923,0.3495205044746399,0.38256144523620605,0.21086262166500092,0.13990961015224457,0.16588713228702545,0.15706264972686768,0.2911865711212158,0.34306666254997253,0.07586206495761871,0.06968062371015549,0.16181229054927826,0.19059786200523376,0.3597589433193207,0.1982453465461731
Suriname,SUR,1990,0.013980807736515999,0.0013465958181768656,0.0013733900850638747,0.0013213121565058827,0.23054756224155426,0.2423478066921234,0.15838004648685455,0.5051525235176086,0.3087761104106903,0.3707810640335083,0.07878637313842773,0.08039667457342148,0.817307710647583,0.7092651724815369,0.2925918698310852,0.3668537735939026,0.10549645125865936,0.0935208722949028,1.0,0.0,0.1804230511188507,0.3079827129840851,0.0,0.0,0.0
Sweden,SWE,1990,0.872463047504425,0.03465048596262932,0.03516792505979538,0.034162215888500214,0.5681362748146057,0.4899887442588806,0.776903510093689,0.22760412096977234,0.3213288187980652,0.47650328278541565,0.5086961984634399,0.6704104542732239,0.42860275506973267,0.2523961663246155,0.2880723178386688,0.40349236130714417,0.4278959631919861,0.5380816459655762,0.36713331937789917,0.07241378724575043,0.21775196492671967,0.5911542177200317,0.7051609754562378,0.7236903309822083,0.22933660447597504
Thailand,THA,1990,0.02920251525938511,0.22264747321605682,0.22646085917949677,0.21904906630516052,0.22651900351047516,0.18268129229545593,0.35451582074165344,0.3579605519771576,0.3362353444099426,0.2542456090450287,0.19040735065937042,0.20555126667022705,0.13663005828857422,0.2715654969215393,0.2434663027524948,0.20424072444438934,0.17213356494903564,0.17985934019088745,0.10306666791439056,0.25517240166664124,0.3583575189113617,0.37162888050079346,0.2411854863166809,0.1775614321231842,0.0866553783416748
Trinidad and Tobago,TTO,1990,0.11165343225002289,0.004564333241432905,0.004643366672098637,0.004489756189286709,0.4829026758670807,0.44104263186454773,0.5708789229393005,0.6479130387306213,0.6548570394515991,0.6040641069412231,0.4584552049636841,0.511145830154419,0.10691823810338974,0.22683703899383545,0.5126743912696838,0.626598060131073,0.4445922076702118,0.46042194962501526,0.06666667014360428,0.7620689272880554,0.6184155941009521,0.39590075612068176,0.4721512496471405,0.4065832495689392,0.0932738184928894
Turkmenistan,TKM,1990,0.011829913593828678,0.013225432485342026,0.013360317796468735,0.013098151423037052,0.29918020963668823,0.2710326910018921,0.36546561121940613,0.29711562395095825,0.3722093999385834,0.32876497507095337,0.3598277270793915,0.3140913248062134,0.4740813374519348,0.42172524333000183,0.30556103587150574,0.3247583508491516,0.3581560254096985,0.2941792607307434,0.1995999962091446,0.0,0.31895479559898376,0.28155338764190674,0.33214104175567627,0.27213722467422485,0.5416345596313477
Ukraine,UKR,1990,0.03008493222296238,0.20848095417022705,0.19703085720539093,0.21928539872169495,0.6861208081245422,0.7083376049995422,0.6511322855949402,0.39260825514793396,0.3546625077724457,0.5594689846038818,0.7436244487762451,0.7984393239021301,0.5067750811576843,0.5015974640846252,0.3397524356842041,0.6052385568618774,0.8185579180717468,0.802783191204071,0.47840002179145813,0.05517240986227989,0.19825798273086548,0.28047463297843933,0.5038323998451233,0.7000463604927063,0.35570263862609863
United Kingdom,GBR,1990,0.5461063385009766,0.23277820646762848,0.23296020925045013,0.2326064258813858,0.26804929971694946,0.2565893232822418,0.28432169556617737,0.0126356091350317,0.23128971457481384,0.27433812618255615,0.26379966735839844,0.2593034505844116,0.14856435358524323,0.01916932873427868,0.2403222620487213,0.26863110065460205,0.25591015815734863,0.2118808776140213,0.12939999997615814,0.0,0.08502695709466934,0.2222222089767456,0.2554931044578552,0.2735280692577362,0.09019547700881958
United States,USA,1990,0.7003363966941833,1.0,1.0,1.0,0.415422260761261,0.4194710850715637,0.3653985261917114,0.3362962603569031,0.4197261929512024,0.38825714588165283,0.35685625672340393,0.4480513632297516,0.3439139425754547,0.3482428193092346,0.43210846185684204,0.38603055477142334,0.34899526834487915,0.42795151472091675,0.3856666684150696,0.13793103396892548,0.16258813440799713,0.3025889992713928,0.35002556443214417,0.32730644941329956,0.09311990439891815
Uruguay,URY,1990,0.07373704016208649,0.012156332843005657,0.012150874361395836,0.012161482125520706,0.34367650747299194,0.3431164026260376,0.3164941370487213,0.49765491485595703,0.2620686888694763,0.20350824296474457,0.3018071949481964,0.49651405215263367,0.4589202105998993,0.3482428193092346,0.2625270187854767,0.1948861926794052,0.3268321752548218,0.4500972628593445,0.47433334589004517,0.3931034207344055,0.12111157178878784,0.19255661964416504,0.19979561865329742,0.40936484932899475,0.15391719341278076
Uzbekistan,UZB,1990,0.004715420305728912,0.07449162751436234,0.0754307433962822,0.07360545545816422,0.2628045678138733,0.22633163630962372,0.3615543842315674,0.5436339378356934,0.265890508890152,0.2866499125957489,0.35306888818740845,0.36027464270591736,0.1977526992559433,0.5207667350769043,0.1919827163219452,0.2694106698036194,0.3396867513656616,0.29238367080688477,0.11273333430290222,0.27241379022598267,0.2861883044242859,0.28209275007247925,0.3561573922634125,0.41678255796432495,0.19024163484573364
Antigua and Barbuda,ATG,1991,0.19157402217388153,9.142355702351779e-05,9.2447800852824e-05,9.045634214999154e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Argentina,ARG,1991,0.15121562778949738,0.1270153671503067,0.12792502343654633,0.12615637481212616,0.16094566881656647,0.16224168241024017,0.1509428769350052,0.233268141746521,0.10029113292694092,0.16252253949642181,0.1316983550786972,0.23776020109653473,0.205350860953331,0.2167101800441742,0.08879836648702621,0.14173702895641327,0.12428747117519379,0.24557316303253174,0.26261940598487854,0.055670104920864105,0.0945439413189888,0.2032967060804367,0.1563178300857544,0.20234163105487823,0.10491440445184708
Armenia,ARM,1991,0.0032348334789276123,0.013703228905797005,0.01358694490045309,0.013813040219247341,0.060510534793138504,0.05619945377111435,0.07105091959238052,0.0,0.023391783237457275,0.0937395691871643,0.05568883568048477,0.07912886142730713,0.07924962788820267,0.0,0.02756279520690441,0.09604945778846741,0.044931262731552124,0.0516076423227787,0.09812899678945541,0.0,0.0,0.0714285746216774,0.09856708347797394,0.1332933008670807,0.05218111351132393
Australia,AUS,1991,0.5084850192070007,0.06857839971780777,0.07022691518068314,0.06702166795730591,0.34918761253356934,0.36720216274261475,0.27411749958992004,0.16667991876602173,0.35979098081588745,0.4696768522262573,0.3206881582736969,0.24894221127033234,0.18414875864982605,0.1409921795129776,0.34188729524612427,0.4544632136821747,0.30937743186950684,0.24790309369564056,0.22406873106956482,0.05154639109969139,0.2582257390022278,0.39438343048095703,0.3308727741241455,0.2116481512784958,0.1119547113776207
Austria,AUT,1991,0.5980334281921387,0.031172744929790497,0.030665487051010132,0.03165176138281822,0.5922052264213562,0.603026807308197,0.5643866062164307,0.09233193099498749,0.37423354387283325,0.479079008102417,0.4896043837070465,0.6074880957603455,0.5473198890686035,0.11227154731750488,0.36048877239227295,0.44285285472869873,0.4454006552696228,0.6460857391357422,0.7373805642127991,0.0,0.25447729229927063,0.463980495929718,0.6257055997848511,0.5376763343811035,0.3772777318954468
Azerbaijan,AZE,1991,0.022695181891322136,0.02684015966951847,0.026792889460921288,0.02688479982316494,0.05205516144633293,0.054152872413396835,0.045196834951639175,0.027827586978673935,0.050764814019203186,0.06765551120042801,0.05347326770424843,0.06598767638206482,0.026147177442908287,0.0,0.04344874247908592,0.06966224312782288,0.048619646579027176,0.07921715080738068,0.04018992558121681,0.028865979984402657,0.05081216245889664,0.052503056824207306,0.07338254153728485,0.036925848573446274,0.01394257228821516
Barbados,BRB,1991,0.20423096418380737,0.0008496628724969923,0.0008336037280969322,0.0008648280636407435,0.17528778314590454,0.18626408278942108,0.14766426384449005,0.0,0.14173957705497742,0.2784591615200043,0.17012733221054077,0.21628554165363312,0.0,0.0,0.16972164809703827,0.26221349835395813,0.2235386073589325,0.08958528190851212,0.0,0.0,0.0,0.2655677795410156,0.0,0.4503152072429657,0.0
Belarus,BLR,1991,0.035557493567466736,0.04051719978451729,0.03884257376194,0.04209859296679497,0.5593406558036804,0.6336538791656494,0.39958444237709045,0.42198023200035095,0.27999940514564514,0.596350908279419,0.6296432018280029,0.5454486608505249,0.3002014458179474,0.45169714093208313,0.2776646316051483,0.6239445209503174,0.6941991448402405,0.6248835325241089,0.3496127724647522,0.0536082461476326,0.17784255743026733,0.311355322599411,0.40599218010902405,0.4623236060142517,0.3050800561904907
Belgium,BEL,1991,0.5650432705879211,0.04017544537782669,0.04030822962522507,0.04005005210638046,0.4694156348705292,0.4519306719303131,0.5006934404373169,0.17341279983520508,0.2044740468263626,0.49086928367614746,0.4246298372745514,0.4322558641433716,0.39651066064834595,0.16971279680728912,0.19497622549533844,0.43546441197395325,0.3632502555847168,0.3900279700756073,0.5284042954444885,0.03505154699087143,0.14327363669872284,0.5537240505218506,0.6252713203430176,0.4854397773742676,0.2404748648405075
Belize,BLZ,1991,0.05720007047057152,0.0005285169463604689,0.0005586824263446033,0.0005000308738090098,0.030132155865430832,0.03953759744763374,0.0,0.0,0.0,0.0,0.07806709408760071,0.13940279185771942,0.0,0.0,0.0,0.0,0.09556275606155396,0.17917056381702423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil,BRA,1991,0.10207697004079819,0.5763571858406067,0.5861524939537048,0.5671072006225586,0.09383106976747513,0.09669052064418793,0.08049695193767548,0.0897362008690834,0.0825309231877327,0.12899328768253326,0.10060461610555649,0.12735223770141602,0.09309186786413193,0.06005221977829933,0.07087575644254684,0.12107960879802704,0.10193360596895218,0.13420318067073822,0.11926968395709991,0.04123711585998535,0.08579757809638977,0.12759463489055634,0.09465914219617844,0.10057039558887482,0.044726669788360596
Bulgaria,BGR,1991,0.020127853378653526,0.03603360801935196,0.03647878021001816,0.03561321645975113,0.40110835433006287,0.3909689784049988,0.40899962186813354,0.6047630310058594,0.18113122880458832,0.2848833501338959,0.2709641754627228,0.4687931537628174,0.5996090173721313,0.4908616244792938,0.16469790041446686,0.2751809358596802,0.27361124753952026,0.4048229455947876,0.6493697166442871,0.20412372052669525,0.15201999247074127,0.2350427359342575,0.24924010038375854,0.5646952390670776,0.4076476991176605
Canada,CAN,1991,0.6039382815361023,0.10884314775466919,0.1101461872458458,0.10761265456676483,0.34581097960472107,0.37301748991012573,0.2545548975467682,0.3209455907344818,0.36410847306251526,0.46849480271339417,0.30597740411758423,0.2675682008266449,0.12334687262773514,0.26892951130867004,0.37651050090789795,0.44420987367630005,0.29719460010528564,0.2809879183769226,0.16403821110725403,0.10103093087673187,0.16784673929214478,0.44200244545936584,0.3204515874385834,0.20414289832115173,0.053699612617492676
Chile,CHL,1991,0.06862468272447586,0.05079901963472366,0.05150221288204193,0.05013498291373253,0.16200876235961914,0.18116416037082672,0.10102880001068115,0.19821026921272278,0.16217896342277527,0.18753565847873688,0.1666261851787567,0.16570135951042175,0.11144053190946579,0.10182767361402512,0.15505769848823547,0.18305186927318573,0.17670728266239166,0.20945946872234344,0.1557854264974594,0.11546391993761063,0.11620157957077026,0.15140415728092194,0.1254884898662567,0.06394476443529129,0.036996133625507355
Colombia,COL,1991,0.02141151763498783,0.13114209473133087,0.1335132122039795,0.12890298664569855,0.08070039004087448,0.08543846756219864,0.06276342272758484,0.16781647503376007,0.12169541418552399,0.11652222275733948,0.0601603202521801,0.07085689902305603,0.030874012038111687,0.14882506430149078,0.1064494252204895,0.11067551374435425,0.0640438124537468,0.09005126357078552,0.03753320872783661,0.04536082595586777,0.1187005341053009,0.10989011079072952,0.04776378720998764,0.022515760734677315,0.013804526999592781
Costa Rica,CRI,1991,0.05486380308866501,0.011441468261182308,0.011892333626747131,0.01101570576429367,0.11296773701906204,0.12582173943519592,0.06490615755319595,0.05835654214024544,0.09708189964294434,0.16100189089775085,0.14714834094047546,0.11846344918012619,0.042043473571538925,0.0704960897564888,0.06829599291086197,0.1705368012189865,0.15860064327716827,0.15936627984046936,0.059521786868572235,0.0,0.14577259123325348,0.0683760717511177,0.09075118601322174,0.0,0.0
Ecuador,ECU,1991,0.03478729724884033,0.03886638954281807,0.04015706852078438,0.03764756768941879,0.13278008997440338,0.10825946182012558,0.19097298383712769,0.1912878155708313,0.23641952872276306,0.16850940883159637,0.10103640705347061,0.1078585609793663,0.0359206348657608,0.05744125321507454,0.13360488414764404,0.13133293390274048,0.10316306352615356,0.11684529483318329,0.04149002209305763,0.14432989060878754,0.4589754343032837,0.2698412835597992,0.08640903234481812,0.06904833018779755,0.01601325161755085
El Salvador,SLV,1991,0.016276860609650612,0.01948293298482895,0.019423462450504303,0.01953909546136856,0.25307539105415344,0.23380564153194427,0.29857581853866577,0.2794898450374603,0.42116543650627136,0.4014308452606201,0.18131093680858612,0.17164890468120575,0.2316933274269104,0.03916449472308159,0.2591989040374756,0.3817852735519409,0.19526097178459167,0.21854613721370697,0.3225368857383728,0.2474226951599121,0.7530195713043213,0.4352869689464569,0.1506730318069458,0.03932752460241318,0.031198231503367424
Finland,FIN,1991,0.6854766011238098,0.020004644989967346,0.019931349903345108,0.02007386088371277,0.7765182256698608,0.8474913835525513,0.5719394683837891,0.1934739202260971,0.5698603987693787,1.0,0.7692481279373169,0.6280012726783752,0.299002081155777,0.23498694598674774,0.5731160640716553,1.0,0.7368950247764587,0.6902377009391785,0.4388672113418579,0.0,0.3036234974861145,0.6422467231750488,0.8093790411949158,0.48844191431999207,0.17407508194446564
France,FRA,1991,0.5983671545982361,0.22859667241573334,0.22837647795677185,0.22880461812019348,0.5275171399116516,0.514838695526123,0.5475521087646484,0.07464200258255005,0.21854060888290405,0.5082560777664185,0.4823307991027832,0.5266357064247131,0.4706801772117615,0.06266318261623383,0.20393754541873932,0.4710494577884674,0.4346708357334137,0.491262823343277,0.5611892938613892,0.022680412977933884,0.1690962016582489,0.517094075679779,0.6287450790405273,0.5571900010108948,0.353119820356369
Georgia,GEO,1991,0.019331980496644974,0.02137874625623226,0.02070484310388565,0.022015132009983063,0.08472704142332077,0.08435128629207611,0.08784347027540207,0.04801191762089729,0.04299210011959076,0.07095237821340561,0.07234694063663483,0.12313314527273178,0.07813295722007751,0.0,0.038289204239845276,0.07192400842905045,0.0678439736366272,0.13385368883609772,0.08083206415176392,0.047422681003808975,0.03998333960771561,0.05433455482125282,0.09379070997238159,0.10747522860765457,0.07979017496109009
Germany,DEU,1991,0.6199584007263184,0.323965847492218,0.32120174169540405,0.3265761137008667,0.4534880220890045,0.4300392270088196,0.5091956853866577,0.15728597342967987,0.20784160494804382,0.36939653754234314,0.3799265921115875,0.4410759210586548,0.4340146780014038,0.16187989711761475,0.19579090178012848,0.33172497153282166,0.34268468618392944,0.41623952984809875,0.496806263923645,0.02474226802587509,0.151187002658844,0.38644689321517944,0.4832826554775238,0.4824376702308655,0.4073716104030609
Greece,GRC,1991,0.264486163854599,0.04156884178519249,0.042073678225278854,0.04109211266040802,0.09577643126249313,0.10063640773296356,0.07779144495725632,0.1188761293888092,0.05252606421709061,0.08476967364549637,0.07629171013832092,0.10234501212835312,0.09394855797290802,0.1436031460762024,0.05308893322944641,0.07961399853229523,0.07086174190044403,0.1109040156006813,0.10310327261686325,0.0,0.027488546445965767,0.08363858610391617,0.09379070997238159,0.07024917006492615,0.05797901377081871
Grenada,GRD,1991,0.0805114135146141,0.00018590400577522814,0.00019182609685231,0.00018031163199339062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
